       Step     Time          Energy         fmax
GPMin:    4 10:39:42       -4.816976        0.1060
GPMin:    5 10:39:47       -4.846182        0.0812
GPMin:    6 10:39:53       -4.873931        0.0901
GPMin:    7 10:39:59       -4.896019        0.0617
GPMin:    8 10:40:04       -4.911321        0.0541
GPMin:    9 10:40:09       -4.919589        0.0443
GPMin:   10 10:40:13       -4.925262        0.0314
GPMin:   11 10:40:18       -4.929262        0.0282
GPMin:   12 10:40:23       -4.932541        0.0135
       Step     Time          Energy         fmax
GPMin:    0 10:40:36       -3.463193        0.4041
GPMin:    1 10:40:44       -3.652900        0.2998
GPMin:    2 10:40:52       -3.808488        0.3097
GPMin:    3 10:41:00       -3.913672        0.2524
GPMin:    4 10:41:07       -3.953547        0.2157
GPMin:    5 10:41:14       -3.998427        0.1892
GPMin:    6 10:41:21       -4.032777        0.1977
GPMin:    7 10:41:27       -4.057311        0.2030
GPMin:    8 10:41:34       -4.247822        0.4167
GPMin:    9 10:41:40       -4.325127        0.3513
GPMin:   10 10:41:45       -4.402533        0.2281
GPMin:   11 10:41:51       -4.466319        0.2260
GPMin:   12 10:41:57       -4.519525        0.2263
GPMin:   13 10:42:03       -4.575585        0.2224
GPMin:   14 10:42:08       -4.637674        0.2025
GPMin:   15 10:42:14       -4.688342        0.1774
GPMin:   16 10:42:20       -4.731994        0.1314
GPMin:   17 10:42:25       -4.753514        0.0852
GPMin:   18 10:42:30       -4.762756        0.0701
GPMin:   19 10:42:35       -4.772191        0.0647
GPMin:   20 10:42:39       -4.780749        0.0471
GPMin:   21 10:42:44       -4.788262        0.0533
GPMin:   22 10:42:49       -4.797452        0.0526
GPMin:   23 10:42:54       -4.803872        0.0415
GPMin:   24 10:42:59       -4.809321        0.0362
GPMin:   25 10:43:04       -4.813820        0.0376
GPMin:   26 10:43:09       -4.819024        0.0427
GPMin:   27 10:43:14       -4.822876        0.0448
GPMin:   28 10:43:19       -4.831747        0.0619
GPMin:   29 10:43:25       -4.840828        0.0658
GPMin:   30 10:43:31       -4.852455        0.0643
GPMin:   31 10:43:36       -4.864224        0.0581
GPMin:   32 10:43:42       -4.872536        0.0564
GPMin:   33 10:43:47       -4.877235        0.0526
GPMin:   34 10:43:52       -4.880103        0.0508
GPMin:   35 10:43:57       -4.883600        0.0370
GPMin:   36 10:44:02       -4.886442        0.0307
GPMin:   37 10:44:07       -4.888257        0.0336
GPMin:   38 10:44:11       -4.889266        0.0235
GPMin:   39 10:44:16       -4.889758        0.0199
       Step     Time          Energy         fmax
GPMin:    0 10:44:25       -4.240847        0.3649
GPMin:    1 10:44:31       -4.398989        0.2963
GPMin:    2 10:44:37       -4.513915        0.3050
GPMin:    3 10:44:43       -4.623570        0.2791
GPMin:    4 10:44:50       -4.701292        0.2122
GPMin:    5 10:44:56       -4.751603        0.1871
GPMin:    6 10:45:02       -4.808630        0.1604
GPMin:    7 10:45:08       -4.853493        0.1181
GPMin:    8 10:45:13       -4.880416        0.0831
GPMin:    9 10:45:19       -4.894698        0.0769
GPMin:   10 10:45:24       -4.904537        0.0829
GPMin:   11 10:45:29       -4.915439        0.0600
GPMin:   12 10:45:34       -4.921227        0.0387
GPMin:   13 10:45:39       -4.926058        0.0464
GPMin:   14 10:45:43       -4.930942        0.0274
GPMin:   15 10:45:48       -4.932791        0.0114
       Step     Time          Energy         fmax
GPMin:    0 10:45:57       -4.166563        0.6578
GPMin:    1 10:46:04       -4.370282        0.1731
GPMin:    2 10:46:10       -4.421083        0.1170
GPMin:    3 10:46:15       -4.440519        0.0475
GPMin:    4 10:46:21       -4.444767        0.0293
GPMin:    5 10:46:26       -4.448008        0.0239
GPMin:    6 10:46:31       -4.452535        0.0174
       Step     Time          Energy         fmax
