      Step     Time          Energy         fmax
BFGS:   38 08:46:53       -4.767734        0.5097
BFGS:   39 08:46:53       -4.825855        0.4986
BFGS:   40 08:46:53       -4.854141        0.5183
BFGS:   41 08:46:53       -4.869279        0.4310
BFGS:   42 08:46:53       -4.896834        0.3760
BFGS:   43 08:46:53       -4.907768        0.3057
BFGS:   44 08:46:53       -4.937388        0.3701
BFGS:   45 08:46:54       -4.944302        0.2872
BFGS:   46 08:46:54       -4.958538        0.2975
BFGS:   47 08:46:54       -4.990179        0.3579
BFGS:   48 08:46:54       -5.030392        0.5368
BFGS:   49 08:46:54       -5.039507        0.3961
BFGS:   50 08:46:54       -5.034052        0.4036
BFGS:   51 08:46:54       -5.054446        0.2562
BFGS:   52 08:46:54       -5.060092        0.2478
BFGS:   53 08:46:54       -5.073046        0.3000
BFGS:   54 08:46:54       -5.128777        0.7665
BFGS:   55 08:46:54       -5.163568        0.5688
BFGS:   56 08:46:54       -5.196975        0.3724
BFGS:   57 08:46:54       -5.209078        0.3666
BFGS:   58 08:46:54       -5.221024        0.3463
BFGS:   59 08:46:54       -5.262385        0.5253
BFGS:   60 08:46:54       -5.289703        0.5846
BFGS:   61 08:46:54       -5.306777        0.4078
BFGS:   62 08:46:54       -5.330583        0.3488
BFGS:   63 08:46:54       -5.340215        0.3890
BFGS:   64 08:46:54       -5.351502        0.3662
BFGS:   65 08:46:54       -5.384575        0.6807
BFGS:   66 08:46:54       -5.442099        1.1406
BFGS:   67 08:46:54       -5.486190        1.0398
BFGS:   68 08:46:54       -5.529621        0.8506
BFGS:   69 08:46:54       -5.556998        0.6631
BFGS:   70 08:46:54       -5.574975        0.5745
BFGS:   71 08:46:54       -5.592661        0.4388
BFGS:   72 08:46:54       -5.602381        0.3689
BFGS:   73 08:46:54       -5.606868        0.3083
BFGS:   74 08:46:54       -5.610649        0.2733
BFGS:   75 08:46:54       -5.612859        0.2840
BFGS:   76 08:46:54       -5.614354        0.3049
BFGS:   77 08:46:54       -5.618360        0.3426
BFGS:   78 08:46:54       -5.627221        0.3659
BFGS:   79 08:46:54       -5.639256        0.3105
BFGS:   80 08:46:54       -5.647674        0.1761
BFGS:   81 08:46:54       -5.651588        0.0804
BFGS:   82 08:46:54       -5.652286        0.0299
      Step     Time          Energy         fmax
BFGS:    0 08:46:54       14.435664       40.5560
BFGS:    1 08:46:54        2.943656       18.0699
BFGS:    2 08:46:54       -0.704928       10.9343
BFGS:    3 08:46:54       -2.967634        3.2036
BFGS:    4 08:46:54       -3.285311        2.1559
BFGS:    5 08:46:54       -3.559585        0.8417
BFGS:    6 08:46:54       -3.611106        0.5188
BFGS:    7 08:46:54       -3.637079        0.5330
BFGS:    8 08:46:54       -3.669581        0.5479
BFGS:    9 08:46:54       -3.735413        0.7070
BFGS:   10 08:46:54       -3.791845        0.7677
BFGS:   11 08:46:54       -3.833555        0.6883
BFGS:   12 08:46:54       -3.872929        0.6095
BFGS:   13 08:46:54       -3.890115        0.4753
BFGS:   14 08:46:54       -3.899651        0.4684
BFGS:   15 08:46:54       -3.930534        0.3475
BFGS:   16 08:46:54       -3.934585        0.3225
BFGS:   17 08:46:54       -3.938770        0.2955
BFGS:   18 08:46:54       -3.960691        0.2607
BFGS:   19 08:46:54       -3.963527        0.2480
BFGS:   20 08:46:54       -3.968438        0.2395
BFGS:   21 08:46:54       -3.976687        0.2613
BFGS:   22 08:46:54       -4.002765        0.4184
BFGS:   23 08:46:54       -4.065244        0.6666
BFGS:   24 08:46:54       -4.046329        2.7223
BFGS:   25 08:46:54       -4.390336        1.2925
BFGS:   26 08:46:54       -4.403441        1.7327
BFGS:   27 08:46:54       -4.498086        0.8281
BFGS:   28 08:46:54       -4.538327        0.7090
BFGS:   29 08:46:54       -4.706634        1.2776
BFGS:   30 08:46:54       -4.754631        0.6841
BFGS:   31 08:46:54       -4.793922        0.6344
BFGS:   32 08:46:54       -4.826506        0.5986
BFGS:   33 08:46:54       -4.861695        0.4551
BFGS:   34 08:46:54       -4.879518        0.3366
BFGS:   35 08:46:54       -4.890525        0.3106
BFGS:   36 08:46:54       -4.900911        0.2714
BFGS:   37 08:46:54       -4.906280        0.2493
BFGS:   38 08:46:54       -4.918570        0.2653
BFGS:   39 08:46:54       -4.925746        0.3380
BFGS:   40 08:46:54       -4.934880        0.4090
