       Step     Time          Energy         fmax
GPMin:   17 23:06:37       -7.280545        0.0168
       Step     Time          Energy         fmax
GPMin:    0 23:06:52       -6.338056        0.4129
GPMin:    1 23:07:01       -6.575991        0.3253
GPMin:    2 23:07:07       -6.727990        0.2334
GPMin:    3 23:07:14       -6.841900        0.1974
GPMin:    4 23:07:20       -6.933288        0.1556
GPMin:    5 23:07:27       -7.008366        0.1535
GPMin:    6 23:07:33       -7.069940        0.1392
GPMin:    7 23:07:39       -7.117446        0.1120
GPMin:    8 23:07:45       -7.147239        0.1026
GPMin:    9 23:07:51       -7.167429        0.0960
GPMin:   10 23:07:56       -7.189927        0.0748
GPMin:   11 23:08:02       -7.210726        0.0621
GPMin:   12 23:08:08       -7.224953        0.0710
GPMin:   13 23:08:13       -7.235728        0.0612
GPMin:   14 23:08:18       -7.242450        0.0312
GPMin:   15 23:08:24       -7.245856        0.0281
GPMin:   16 23:08:29       -7.249996        0.0374
GPMin:   17 23:08:35       -7.255556        0.0428
GPMin:   18 23:08:41       -7.262282        0.0397
GPMin:   19 23:08:47       -7.268654        0.0310
GPMin:   20 23:08:52       -7.274228        0.0319
GPMin:   21 23:08:58       -7.278240        0.0272
GPMin:   22 23:09:03       -7.280072        0.0173
       Step     Time          Energy         fmax
GPMin:    0 23:09:14       -6.734970        0.2804
GPMin:    1 23:09:21       -6.904442        0.2417
GPMin:    2 23:09:28       -6.994361        0.1776
GPMin:    3 23:09:35       -7.042310        0.0926
GPMin:    4 23:09:41       -7.064910        0.0819
GPMin:    5 23:09:47       -7.087255        0.0562
GPMin:    6 23:09:53       -7.100189        0.0485
GPMin:    7 23:09:59       -7.105381        0.0365
GPMin:    8 23:10:05       -7.108062        0.0245
GPMin:    9 23:10:10       -7.110997        0.0183
       Step     Time          Energy         fmax
GPMin:    0 23:10:20       -6.386459        0.5729
GPMin:    1 23:10:27       -6.577890        0.1739
GPMin:    2 23:10:33       -6.632353        0.1530
GPMin:    3 23:10:39       -6.697406        0.1667
GPMin:    4 23:10:45       -6.765943        0.1611
GPMin:    5 23:10:51       -6.819513        0.1067
GPMin:    6 23:10:56       -6.840038        0.0260
GPMin:    7 23:11:01       -6.841929        0.0178
       Step     Time          Energy         fmax
GPMin:    0 23:11:11       -5.964248        0.8994
GPMin:    1 23:11:19       -6.429056        0.4051
GPMin:    2 23:11:26       -6.603322        0.2573
GPMin:    3 23:11:34       -6.701567        0.1955
GPMin:    4 23:11:41       -6.769420        0.1583
GPMin:    5 23:11:47       -6.815902        0.1658
GPMin:    6 23:11:53       -6.860333        0.1780
GPMin:    7 23:12:00       -6.926786        0.1883
GPMin:    8 23:12:06       -6.986697        0.1787
GPMin:    9 23:12:12       -7.036342        0.1368
GPMin:   10 23:12:18       -7.065646        0.0806
GPMin:   11 23:12:24       -7.077070        0.0881
GPMin:   12 23:12:30       -7.088748        0.0750
GPMin:   13 23:12:36       -7.099621        0.0687
GPMin:   14 23:12:42       -7.110569        0.0832
GPMin:   15 23:12:48       -7.123921        0.0632
GPMin:   16 23:12:54       -7.135943        0.0521
GPMin:   17 23:13:00       -7.144989        0.0550
GPMin:   18 23:13:07       -7.153573        0.0425
GPMin:   19 23:13:13       -7.160649        0.0510
GPMin:   20 23:13:18       -7.167984        0.0551
GPMin:   21 23:13:24       -7.178120        0.0582
GPMin:   22 23:13:30       -7.192128        0.0691
GPMin:   23 23:13:36       -7.211972        0.0729
GPMin:   24 23:13:41       -7.236816        0.0664
GPMin:   25 23:13:47       -7.257488        0.0583
GPMin:   26 23:13:53       -7.270813        0.0380
GPMin:   27 23:13:59       -7.275279        0.0345
GPMin:   28 23:14:04       -7.276602        0.0284
GPMin:   29 23:14:10       -7.278382        0.0216
GPMin:   30 23:14:15       -7.279220        0.0170
       Step     Time          Energy         fmax
GPMin:    0 23:14:26       -6.273798        0.5353
GPMin:    1 23:14:34       -6.576477        0.3186
GPMin:    2 23:14:41       -6.763865        0.2895
GPMin:    3 23:14:48       -6.918964        0.2531
GPMin:    4 23:14:55       -7.026707        0.1817
GPMin:    5 23:15:01       -7.084615        0.1502
GPMin:    6 23:15:07       -7.113827        0.1212
GPMin:    7 23:15:13       -7.137111        0.0931
GPMin:    8 23:15:19       -7.159541        0.0789
GPMin:    9 23:15:24       -7.177457        0.0737
GPMin:   10 23:15:30       -7.192998        0.0675
GPMin:   11 23:15:36       -7.208197        0.0725
GPMin:   12 23:15:42       -7.224250        0.0717
GPMin:   13 23:15:48       -7.242767        0.0639
GPMin:   14 23:15:55       -7.260230        0.0709
GPMin:   15 23:16:01       -7.272692        0.0596
GPMin:   16 23:16:06       -7.278207        0.0362
GPMin:   17 23:16:11       -7.279738        0.0181
       Step     Time          Energy         fmax
GPMin:    0 23:16:21       -7.056863        0.1660
GPMin:    1 23:16:28       -7.072523        0.2216
GPMin:    2 23:16:35       -7.089461        0.1324
GPMin:    3 23:16:42       -7.100988        0.0701
GPMin:    4 23:16:49       -7.103120        0.1074
GPMin:    5 23:17:11       -7.109868        0.0458
GPMin:    6 23:17:23       -7.111483        0.0147
       Step     Time          Energy         fmax
GPMin:    0 23:17:33       -6.570084        0.2859
GPMin:    1 23:17:41       -6.782334        0.2930
GPMin:    2 23:17:48       -6.925380        0.2627
GPMin:    3 23:17:54       -7.037238        0.2164
GPMin:    4 23:18:01       -7.111279        0.1696
GPMin:    5 23:18:07       -7.162343        0.1356
GPMin:    6 23:18:14       -7.193799        0.0839
GPMin:    7 23:18:19       -7.211393        0.0679
GPMin:    8 23:18:25       -7.227804        0.0709
GPMin:    9 23:18:30       -7.238177        0.0455
GPMin:   10 23:18:36       -7.242505        0.0358
GPMin:   11 23:18:41       -7.246566        0.0309
GPMin:   12 23:18:47       -7.250389        0.0329
GPMin:   13 23:18:52       -7.254811        0.0358
GPMin:   14 23:18:58       -7.261625        0.0371
GPMin:   15 23:19:03       -7.269183        0.0305
GPMin:   16 23:19:09       -7.274708        0.0290
GPMin:   17 23:19:14       -7.277925        0.0208
GPMin:   18 23:19:20       -7.279357        0.0158
